name,artist,popularity,genre,duration_ms,release_date,year,release_year,duration_min
"8 Menuette, K.315a: Menuetto 6 in D Major",Wolfgang Amadeus Mozart,18,classical,98240,2024-08-18,2024.0,2024,1.6373333333333333
"Violin Sonata in G Major, HWV 358: II. [Adagio]",George Frideric Handel,20,classical,39866,2024-08-11,2024.0,2024,0.6644333333333333
"O Vater, allmächtiger Gott, BWV 758 (Verse 2)",Johann Sebastian Bach,20,classical,45946,2024-08-11,2024.0,2024,0.7657666666666667
"Minuet in C Minor, BWV Anh. 121",Johann Sebastian Bach,19,classical,63493,2024-08-11,2024.0,2024,1.0582166666666666
"Violin Sonata in D Minor, HWV 359a: III. Adagio",George Frideric Handel,20,classical,53306,2024-08-11,2024.0,2024,0.8884333333333333
"8 Menuette, K.315a: Menuetto 7 in A Major",Wolfgang Amadeus Mozart,18,classical,96013,2024-08-18,2024.0,2024,1.6002166666666666
"Fantasia No. 2 for Solo Violin in G Major, TWV 40:15: III. Allegro",Georg Philipp Telemann,20,classical,47706,2024-08-11,2024.0,2024,0.7951
"Oboe Sonata in C Minor, HWV 366: IV. Bourrée anglaise",George Frideric Handel,19,classical,56400,2024-08-11,2024.0,2024,0.94
"The Well-Tempered Clavier, Book 1: Prelude No. 11 in F Major, BWV 856/1 - Recorded 2008",Johann Sebastian Bach,20,classical,62773,2024-08-11,2024.0,2024,1.0462166666666666
"Variations and Fugue on a Theme by Handel, Op. 24: Aria",Johannes Brahms,18,classical,66360,2024-08-18,2024.0,2024,1.106
"Orgelbüchlein, BWV 599-644: Es ist das Heil uns kommen her, BWV 638",Johann Sebastian Bach,20,classical,67293,2024-08-11,2024.0,2024,1.12155
"Fantasia & Fugue in A Minor, BWV 944: I. Fantasia",Johann Sebastian Bach,20,classical,56146,2024-08-11,2024.0,2024,0.9357666666666666
"Flute Sonata in D Major, HWV 378: III. Adagio",George Frideric Handel,20,classical,44280,2024-08-11,2024.0,2024,0.738
"Variations and Fugue on a Theme by Handel, Op. 24: Variation II",Johannes Brahms,18,classical,41800,2024-08-18,2024.0,2024,0.6966666666666667
"Freie Fantasie fürs Clavier in F-Sharp Minor, H. 300: VII. Allegretto",Carl Philipp Emanuel Bach,19,classical,41093,2024-08-11,2024.0,2024,0.6848833333333333
"Variations and Fugue on a Theme by Handel, Op. 24: Variation I",Johannes Brahms,18,classical,51200,2024-08-18,2024.0,2024,0.8533333333333334
"Variations and Fugue on a Theme by Handel, Op. 24: Variation VI",Johannes Brahms,18,classical,64800,2024-08-18,2024.0,2024,1.08
"Variations and Fugue on a Theme by Handel, Op. 24: Variation III",Johannes Brahms,18,classical,38200,2024-08-18,2024.0,2024,0.6366666666666667
Allein Gott in der Höh sei Ehr (Formerly Attrib. Bach as BWV 771): Var. 14,Johann Sebastian Bach,19,classical,47560,2024-08-11,2024.0,2024,0.7926666666666666
"La traviata: Di Provenza il mar, il suol (Orch. & Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,21,classical,106960,2024-08-19,2024.0,2024,1.7826666666666666
"Variations and Fugue on a Theme by Handel, Op. 24: Variation VIII",Johannes Brahms,18,classical,42120,2024-08-18,2024.0,2024,0.702
"Orgelbüchlein, BWV 599-644: Puer natus in Bethlehem, BWV 603",Johann Sebastian Bach,19,classical,53960,2024-08-11,2024.0,2024,0.8993333333333333
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXIII",Johannes Brahms,17,classical,39120,2024-08-18,2024.0,2024,0.652
"Rigaudon (March) in F Major, W. A 22 (Formerly Attrib. J.S. Bach as BWV Anh. 131)",Johann Christian Bach,19,classical,44440,2024-08-11,2024.0,2024,0.7406666666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XV",Johannes Brahms,17,classical,44800,2024-08-18,2024.0,2024,0.7466666666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XIII",Johannes Brahms,17,classical,80920,2024-08-18,2024.0,2024,1.3486666666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XII",Johannes Brahms,17,classical,60600,2024-08-18,2024.0,2024,1.01
"French Overture (Partita), BWV 831: VIa. Passepied II",Johann Sebastian Bach,19,classical,47890,2024-08-11,2024.0,2024,0.7981666666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XIX",Johannes Brahms,17,classical,70240,2024-08-18,2024.0,2024,1.1706666666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXI",Johannes Brahms,17,classical,49040,2024-08-18,2024.0,2024,0.8173333333333334
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XI",Johannes Brahms,17,classical,47280,2024-08-18,2024.0,2024,0.788
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXII",Johannes Brahms,17,classical,52640,2024-08-18,2024.0,2024,0.8773333333333333
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XIV",Johannes Brahms,17,classical,40400,2024-08-18,2024.0,2024,0.6733333333333333
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XVIII",Johannes Brahms,17,classical,60000,2024-08-18,2024.0,2024,1.0
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XVII",Johannes Brahms,17,classical,32160,2024-08-18,2024.0,2024,0.536
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XVI",Johannes Brahms,17,classical,37000,2024-08-18,2024.0,2024,0.6166666666666667
"Suite in G Minor, BWV 822: Vb. Menuet II",Johann Sebastian Bach,19,classical,62307,2024-08-11,2024.0,2024,1.03845
"Variations and Fugue on a Theme by Handel, Op. 24: Variation X",Johannes Brahms,17,classical,32200,2024-08-18,2024.0,2024,0.5366666666666666
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XX",Johannes Brahms,17,classical,61960,2024-08-18,2024.0,2024,1.0326666666666666
"Violin Sonata in A Major, Op. 1/3, HWV 361: III. Adagio",George Frideric Handel,19,classical,46933,2024-08-11,2024.0,2024,0.7822166666666667
"Variations and Fugue on a Theme by Handel, Op. 24: Fuga",Johannes Brahms,17,classical,351400,2024-08-18,2024.0,2024,5.8566666666666665
"Variations and Fugue on a Theme by Handel, Op. 24: Variation VII",Johannes Brahms,18,classical,37680,2024-08-18,2024.0,2024,0.628
"Variations and Fugue on a Theme by Handel, Op. 24: Variation IX",Johannes Brahms,18,classical,61280,2024-08-18,2024.0,2024,1.0213333333333334
"Gianni Schicci, SC 88: O mio babbino caro",Giacomo Puccini,20,classical,126560,2024-08-19,2024.0,2024,2.1093333333333333
"Sinfonia (3-Part Invention) No. 6 in E Major, BWV 792",Johann Sebastian Bach,18,classical,61760,2024-08-11,2024.0,2024,1.0293333333333334
"French Suite No. 4 in E-Flat Major, BWV 815a: VIII. Menuet",Johann Sebastian Bach,18,classical,55988,2024-08-11,2024.0,2024,0.9331333333333334
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXV",Johannes Brahms,17,classical,42000,2024-08-18,2024.0,2024,0.7
"Flute Sonata in B Minor, HWV 376 ""Halle No. 3"": III. Largo",George Frideric Handel,18,classical,52706,2024-08-11,2024.0,2024,0.8784333333333333
"Variations and Fugue on a Theme by Handel, Op. 24: Variation XXIV",Johannes Brahms,17,classical,36840,2024-08-18,2024.0,2024,0.614
"Madama Butterfly, SC 74, Act II: Humming Chorus",Giacomo Puccini,20,classical,157293,2024-08-19,2024.0,2024,2.62155
"Fantasia No. 5 for Solo Violin in A Major, TWV 40:18: I. Allegro – Presto –",Georg Philipp Telemann,18,classical,60066,2024-08-11,2024.0,2024,1.0011
"Orgelbüchlein, BWV 599-644: Dies sind die heilgen zehn Gebot, BWV 635",Johann Sebastian Bach,19,classical,65760,2024-08-11,2024.0,2024,1.096
"Suite in G Minor, BWV 822: Va. Menuet I",Johann Sebastian Bach,18,classical,55422,2024-08-11,2024.0,2024,0.9237
"The Well-Tempered Clavier, Book 1: Prelude No. 14 in F-Sharp Minor, BWV 859/1 - Recorded 2008",Johann Sebastian Bach,17,classical,61706,2024-08-11,2024.0,2024,1.0284333333333333
"French Suite No. 4 in E-Flat Major, BWV 815a: VI. Menuet",Johann Sebastian Bach,17,classical,62640,2024-08-11,2024.0,2024,1.044
"Nun komm der Heiden Heiland (Fughetta), BWV 699",Johann Sebastian Bach,18,classical,55066,2024-08-11,2024.0,2024,0.9177666666666666
"Aria variata alla maniera italiana, BWV 989: Var. 8. Allegro",Johann Sebastian Bach,17,classical,48253,2024-08-11,2024.0,2024,0.8042166666666667
"Orgelbüchlein, BWV 599-644: Komm, Gott Schöpfer, Heiliger Geist, BWV 631",Johann Sebastian Bach,17,classical,68226,2024-08-11,2024.0,2024,1.1371
"Gottes Sohn ist kommen (Fughetta), BWV 703",Johann Sebastian Bach,17,classical,49600,2024-08-11,2024.0,2024,0.8266666666666667
"La traviata, Act I: ""Brindisi"" (Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,19,classical,113440,2024-08-19,2024.0,2024,1.8906666666666667
"Minuet in D Minor, BWV Anh. 132",Johann Sebastian Bach,17,classical,54360,2024-08-11,2024.0,2024,0.906
"La Bohème, SC 67, Act I: O soave fanciulla",Giacomo Puccini,19,classical,108733,2024-08-19,2024.0,2024,1.8122166666666666
"Orgelbüchlein, BWV 599-644: Christe, du Lamm Gottes, BWV 619",Johann Sebastian Bach,18,classical,50840,2024-08-11,2024.0,2024,0.8473333333333334
"12 Concerti grossi After Corelli, No. 4 in F Major, H. 135: III. Vivace",Francesco Geminiani,19,classical,74573,2024-08-19,2024.0,2024,1.2428833333333333
Allein Gott in der Höh sei Ehr (Formerly Attrib. Bach as BWV 771): Var. 16,Johann Sebastian Bach,17,classical,54666,2024-08-11,2024.0,2024,0.9111
"Prelude in D Minor, BWV 940",Johann Sebastian Bach,17,classical,54800,2024-08-11,2024.0,2024,0.9133333333333333
"Wassermusik Suite, TWV 55:C3 ""Hamburger Ebb' und Fluth"": V. Gavotte. Spielende Najaden",Georg Philipp Telemann,16,classical,41266,2024-08-11,2024.0,2024,0.6877666666666666
"Violin Sonata in G Major, BWV 1021: II. Vivace",Johann Sebastian Bach,16,classical,58000,2024-08-11,2024.0,2024,0.9666666666666667
"2-Part Invention No. 10 in G Major, BWV 781",Johann Sebastian Bach,16,classical,47266,2024-08-11,2024.0,2024,0.7877666666666666
Allein Gott in der Höh sei Ehr (Formerly Attrib. Bach as BWV 771): Var. 7,Johann Sebastian Bach,17,classical,58160,2024-08-11,2024.0,2024,0.9693333333333334
"French Overture (Partita), BWV 831: V. Passepied I",Johann Sebastian Bach,16,classical,62251,2024-08-11,2024.0,2024,1.0375166666666666
"Partita ""Suite"" in C Minor, HWV 444: V. Menuet",George Frideric Handel,16,classical,60920,2024-08-11,2024.0,2024,1.0153333333333334
"French Overture (Partita), BWV 831: V. Passepied I",Johann Sebastian Bach,16,classical,62251,2024-08-11,2024.0,2024,1.0375166666666666
"Partita ""Suite"" in C Minor, HWV 444: V. Menuet",George Frideric Handel,16,classical,60920,2024-08-11,2024.0,2024,1.0153333333333334
"Orgelbüchlein, BWV 599-644: Gott, durch deine Güte, BWV 600",Johann Sebastian Bach,16,classical,57933,2024-08-11,2024.0,2024,0.96555
"French Overture (Partita), BWV 831: IVb. Gavotte I da capo",Johann Sebastian Bach,16,classical,42923,2024-08-11,2024.0,2024,0.7153833333333334
"Nun ruhen alle Wälder, BWV App. B74 (BWV 756, Attrib. Doubtful)",Johann Sebastian Bach,17,classical,51626,2024-08-11,2024.0,2024,0.8604333333333334
"Violin Sonata in E Minor, BWV 1023: I. Prelude. [Allegro]",Johann Sebastian Bach,17,classical,53200,2024-08-11,2024.0,2024,0.8866666666666667
"Fantasia No. 4 for Solo Violin in D Major, TWV 40:17: II. Grave",Georg Philipp Telemann,16,classical,42920,2024-08-11,2024.0,2024,0.7153333333333334
"2-Part Invention No. 3 in D Major, BWV 774",Johann Sebastian Bach,16,classical,62066,2024-08-11,2024.0,2024,1.0344333333333333
"La traviata, Act I: Introduction (Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,18,classical,90093,2024-08-19,2024.0,2024,1.50155
"Rigoletto, Act I: ""Questa o quella"" (Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,18,classical,110106,2024-08-19,2024.0,2024,1.8351
"The Fairy Queen, Z. 629: Rondeau",Henry Purcell,18,classical,87106,2024-08-19,2024.0,2024,1.4517666666666666
"2-Part Invention No. 1 in C Major, BWV 772",Johann Sebastian Bach,15,classical,66626,2024-08-11,2024.0,2024,1.1104333333333334
"French Suite No. 2 in C Minor, BWV 813: Vb. Menuet II",Johann Sebastian Bach,15,classical,53974,2024-08-11,2024.0,2024,0.8995666666666666
"Abdelazer, Z. 570: Air",Henry Purcell,17,classical,78533,2024-08-19,2024.0,2024,1.3088833333333334
"Prelude in A Minor, BWV 942",Johann Sebastian Bach,15,classical,38040,2024-08-11,2024.0,2024,0.634
"The Fairy Queen, Z. 629: Hornpipe",Henry Purcell,17,classical,56266,2024-08-19,2024.0,2024,0.9377666666666666
"Orgelbüchlein, BWV 599-644: Erstanden ist der heilge Christ, BWV 628",Johann Sebastian Bach,15,classical,48800,2024-08-11,2024.0,2024,0.8133333333333334
"Dido and Aeneas, Z. 626, Act II Scene 2: Oft She Visits This Lone Mountain",Henry Purcell,17,classical,93906,2024-08-19,2024.0,2024,1.5651
"Gianni Schicchi, SC 88: O mio babbino caro (From ""A Room with a View"")",Giacomo Puccini,17,classical,145173,2024-08-19,2024.0,2024,2.41955
"Orgelbüchlein, BWV 599-644: Vom Himmel hoch, da komm ich her, BWV 606",Johann Sebastian Bach,15,classical,48733,2024-08-11,2024.0,2024,0.8122166666666667
"Capriccio in B-Flat Major, BWV 992 ""On the Departure of His Beloved Brother"": IV. [Andante con moto]",Johann Sebastian Bach,15,classical,42882,2024-08-11,2024.0,2024,0.7147
"Prelude in E Minor, BWV 941",Johann Sebastian Bach,15,classical,42200,2024-08-11,2024.0,2024,0.7033333333333334
"Dido and Aeneas, Z. 626, Act II Scene 1: In Our Deep Vaulted Cell - Echo Dance of the Furies",Henry Purcell,16,classical,139333,2024-08-19,2024.0,2024,2.322216666666667
"The Well-Tempered Clavier, Book 1: Prelude No. 23 in B Major, BWV 868/1 - Recorded 2008",Johann Sebastian Bach,15,classical,56986,2024-08-11,2024.0,2024,0.9497666666666666
"Turandot, SC 91: Nessun dorma!",Giacomo Puccini,16,classical,178040,2024-08-19,2024.0,2024,2.9673333333333334
"Suite in G Minor, BWV 822: Vc. Menuet I da capo",Johann Sebastian Bach,15,classical,36896,2024-08-11,2024.0,2024,0.6149333333333333
"Flute Sonata in G Major, Op. 1/5, HWV 363b: IV. Bourrée",George Frideric Handel,15,classical,53546,2024-08-11,2024.0,2024,0.8924333333333333
"2-Part Invention No. 8 in F Major, BWV 779",Johann Sebastian Bach,15,classical,46760,2024-08-11,2024.0,2024,0.7793333333333333
"Capriccio in B-Flat Major, BWV 992 ""On the Departure of His Beloved Brother"" (Arr. Busoni for Piano): V. Aria di postiglione",Johann Sebastian Bach,15,classical,53506,2024-08-11,2024.0,2024,0.8917666666666667
"Ottone in villa, RV 729: Sinfonia: b. Larghetto",Antonio Vivaldi,15,classical,62706,2024-08-11,2024.0,2024,1.0451
"Orgelbüchlein, BWV 599-644: Jesus Christus, unser Heiland, BWV 626",Johann Sebastian Bach,15,classical,48026,2024-08-11,2024.0,2024,0.8004333333333333
"Otello, Act IV: Ave Maria, piena di grazia",Giuseppe Verdi,15,classical,179840,2024-08-19,2024.0,2024,2.997333333333333
"The Gordian Knot Unty'd, Z. 597: Minuet",Henry Purcell,16,classical,90600,2024-08-19,2024.0,2024,1.51
"Dido and Aeneas, Z. 626, Act II Scene 2: Stay, Prince, and Hear",Henry Purcell,15,classical,143666,2024-08-19,2024.0,2024,2.394433333333333
"Rigoletto, Act IV: ""La donna è mobile"" (Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,15,classical,128440,2024-08-19,2024.0,2024,2.1406666666666667
"Dido and Aeneas, Z. 626, Act III Scene 1: The Witches' Dance",Henry Purcell,15,classical,69106,2024-08-19,2024.0,2024,1.1517666666666666
"La traviata, Act I: ""Un dì felice"" (Arr. E. Kunzel & C. Beck)",Giuseppe Verdi,15,classical,163666,2024-08-19,2024.0,2024,2.7277666666666667
"The Gordian Knot Unty'd, Z. 597: Air",Henry Purcell,15,classical,71466,2024-08-19,2024.0,2024,1.1911
"La bohème, SC 67: Quando m'en vo' (Orch. C. Beck, S. Bernstein & E. Kunzel)",Giacomo Puccini,15,classical,145066,2024-08-19,2024.0,2024,2.4177666666666666
"Tosca, SC 69, Act III: E lucevan le stelle",Giacomo Puccini,14,classical,169133,2024-08-19,2024.0,2024,2.8188833333333334
"Herr Christ, der ein'ge Gottes Sohn, BWV 601",Johann Sebastian Bach,12,classical,120866,2024-08-19,2024.0,2024,2.0144333333333333
"Christe, du Lamm Gottes, BWV 619",Johann Sebastian Bach,14,classical,67760,2024-08-19,2024.0,2024,1.1293333333333333
"Dido and Aeneas, Z. 626: Dido's Lament (Arr. L. Stokowski)",Henry Purcell,14,classical,230200,2024-08-19,2024.0,2024,3.8366666666666664
"Dido and Aeneas, Z. 626, Act III Scene 1: Prelude - Come Away, Fellow Sailors - The Sailors' Dance",Henry Purcell,12,classical,136506,2024-08-19,2024.0,2024,2.2751
"Prelude in C Minor, BWV 999 (Arr. for Piano by Anonymous)",Johann Sebastian Bach,23,classical,75368,2024-08-16,2024.0,2024,1.2561333333333333
"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",Antonio Vivaldi,13,classical,113213,2024-08-19,2024.0,2024,1.8868833333333332
"Dido and Aeneas, Z. 626, Act II Scene 1: But Ere We This Perform",Henry Purcell,14,classical,72866,2024-08-19,2024.0,2024,1.2144333333333333
"Orchestral Suite No. 2 in B Minor, BWV 1067: V. Polonaise - Double",Johann Sebastian Bach,12,classical,177400,2024-08-19,2024.0,2024,2.9566666666666666
"Dido and Aeneas, Z. 626, Act I: Shake the Cloud from Off Your Brow - Banish Sorrow",Henry Purcell,13,classical,64706,2024-08-19,2024.0,2024,1.0784333333333334
"La bohème, SC 67: Musetta's Waltz (Transcr. Y. Kondonassis)",Giacomo Puccini,14,classical,130360,2024-08-19,2024.0,2024,2.1726666666666667
"Organ Concerto in D Minor, BWV 596: I. (Allegro) - Grave - Fuga",Johann Sebastian Bach,12,classical,302372,2024-08-16,2024.0,2024,5.039533333333333
"Tosca, SC 69: Recondita armonia",Giacomo Puccini,13,classical,164173,2024-08-19,2024.0,2024,2.7362166666666665
"Timon of Athens, Z. 632: Curtain Tune on a Ground",Henry Purcell,10,classical,117360,2024-08-19,2024.0,2024,1.956
"Dido and Aeneas, Z. 626, Act II Scene 2: Ritornelle",Henry Purcell,10,classical,37133,2024-08-19,2024.0,2024,0.6188833333333333
"Tosca, SC 69, Act II: Vissi d'arte, vissi d'amore",Giacomo Puccini,10,classical,185000,2024-08-19,2024.0,2024,3.0833333333333335
"Madama Butterfly, SC 74: Addio, fiorito asil",Giacomo Puccini,11,classical,121546,2024-08-19,2024.0,2024,2.0257666666666667
"Dido and Aeneas, Z. 626, Act I: If Not for Mine, for Empire's Sake",Henry Purcell,11,classical,72026,2024-08-19,2024.0,2024,1.2004333333333332
"Tosca, SC 69: Recondita armonia",Giacomo Puccini,11,classical,177693,2024-08-19,2024.0,2024,2.96155
Rigoletto: La donna è mobile,Giuseppe Verdi,10,classical,129425,2024-08-19,2024.0,2024,2.1570833333333335
Requiem: IV. Sanctus,Giuseppe Verdi,11,classical,160493,2024-08-19,2024.0,2024,2.6748833333333333
"La Bohème, SC 6, Act IV: Sono andati?",Giacomo Puccini,9,classical,203666,2024-08-19,2024.0,2024,3.394433333333333
"Orchestral Suite No. 1 in C Major, BWV 1066: V. Menuets I & II",Johann Sebastian Bach,10,classical,178866,2024-08-19,2024.0,2024,2.9811
"Dido and Aeneas, Z. 626, Act III Scene 1: See the Flags and Streamers Curling",Henry Purcell,10,classical,56226,2024-08-19,2024.0,2024,0.9371
"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro",Antonio Vivaldi,11,classical,204506,2024-08-19,2024.0,2024,3.4084333333333334
"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto. Tempo impetuoso d'estate",Antonio Vivaldi,11,classical,177120,2024-08-19,2024.0,2024,2.952
"Rigoletto: Zitti, zitti (Conspirators' Chorus)",Giuseppe Verdi,9,classical,113960,2024-08-19,2024.0,2024,1.8993333333333333
"Dido and Aeneas, Z. 626, Act I: Ah! Belinda, I Am Prest with Torment",Henry Purcell,11,classical,214600,2024-08-19,2024.0,2024,3.5766666666666667
"Madama Butterfly, SC 74, Act I: Ancora un passo or via",Giacomo Puccini,12,classical,210866,2024-08-19,2024.0,2024,3.5144333333333333
"La Bohème, SC 67, Act I: Mi chiamano Mimì",Giacomo Puccini,9,classical,235293,2024-08-19,2024.0,2024,3.92155
"The Fairy Queen, Z. 629: If Love's a Sweet Passion (Arr. R. Smedvig)",Henry Purcell,9,classical,201200,2024-08-19,2024.0,2024,3.3533333333333335
